game_id,week,day,date,winner,loser,PtsW,PtsL,YdsW,TOW,YdsL,TOL,atHome,TODiff,schedule_playoff,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
200410240ind,7,Sun,2004-10-24,JAX,IND,27,24,414,2,446,2,FALSE,0,FALSE,IND,-9,47,RCA Dome,FALSE,72,0,NA,indoor
200410240mia,7,Sun,2004-10-24,MIA,LAR,31,14,323,0,372,1,TRUE,1,FALSE,LAR,-5,37.5,Sun Life Stadium,FALSE,77,7,71,NA
200410240cle,7,Sun,2004-10-24,PHI,CLE,34,31,488,1,394,3,FALSE,2,FALSE,PHI,-7,41.5,FirstEnergy Stadium,FALSE,58,12,82,NA
200410240ne,7,Sun,2004-10-24,NE,NYJ,13,7,343,1,268,1,TRUE,0,FALSE,NE,-6,43.5,Gillette Stadium,FALSE,48,18,75,NA
200410310ten,8,Sun,2004-10-31,TEN,CIN,27,20,358,1,274,2,TRUE,1,FALSE,TEN,-3,39.5,Nissan Stadium,FALSE,67,4,50,NA
200410310sea,8,Sun,2004-10-31,SEA,CAR,23,17,433,2,342,1,TRUE,-1,FALSE,SEA,-8,39,CenturyLink Field,FALSE,45,9,74,NA
200410310dal,8,Sun,2004-10-31,DAL,DET,31,21,357,3,284,1,TRUE,-2,FALSE,DAL,-3,40,Texas Stadium,FALSE,71,12,69,NA
200411070car,9,Sun,2004-11-07,LVR,CAR,27,24,297,1,304,0,FALSE,-1,FALSE,CAR,-6,41,Bank of America Stadium,FALSE,54,4,59,NA
200411070det,9,Sun,2004-11-07,WAS,DET,17,10,229,0,322,1,FALSE,1,FALSE,DET,-3.5,37,Ford Field,FALSE,72,0,NA,indoor
200411070tb,9,Sun,2004-11-07,TB,KC,34,31,418,0,459,3,TRUE,3,FALSE,KC,-3,45.5,Raymond James Stadium,FALSE,65,7,66,NA
200411070nyg,9,Sun,2004-11-07,CHI,NYG,28,21,231,2,258,5,FALSE,3,FALSE,NYG,-9,34.5,Giants Stadium,FALSE,59,12,45,NA
200411070bal,9,Sun,2004-11-07,BAL,CLE,27,13,240,1,217,2,TRUE,1,FALSE,BAL,-6,35,M&T Bank Stadium,FALSE,54,5,53,NA
200411080ind,9,Mon,2004-11-08,IND,MIN,31,28,408,0,292,1,TRUE,1,FALSE,IND,-7,58,RCA Dome,FALSE,72,0,NA,indoor
200411140nyj,10,Sun,2004-11-14,BAL,NYJ,20,17,262,1,305,1,FALSE,0,FALSE,BAL,-1,32,Giants Stadium,FALSE,38,14,48,NA
200411140ari,10,Sun,2004-11-14,ARI,NYG,17,14,178,0,308,0,TRUE,0,FALSE,ARI,-1,39,University of Phoenix Stadium,FALSE,62,12,46,NA
200411140was,10,Sun,2004-11-14,CIN,WAS,17,10,316,3,268,3,FALSE,0,FALSE,WAS,-4,36.5,FedEx Field,FALSE,41,13,44,NA
200411140atl,10,Sun,2004-11-14,ATL,TB,24,14,325,1,193,1,TRUE,0,FALSE,ATL,-3.5,41,Georgia Dome,FALSE,72,0,NA,indoor
200411140cle,10,Sun,2004-11-14,PIT,CLE,24,10,300,1,228,4,FALSE,3,FALSE,PIT,-3.5,41,FirstEnergy Stadium,FALSE,36,5,59,NA
200411140no,10,Sun,2004-11-14,NO,KC,27,20,374,1,497,4,TRUE,3,FALSE,KC,-3.5,56.5,Louisiana Superdome,FALSE,72,0,NA,indoor
200411140jax,10,Sun,2004-11-14,JAX,DET,23,17,415,0,190,1,TRUE,1,FALSE,JAX,-3.5,34.5,EverBank Field,FALSE,65,22,82,NA
200411140gb,10,Sun,2004-11-14,GB,MIN,34,31,442,1,416,0,TRUE,-1,FALSE,GB,-4.5,50,Lambeau Field,FALSE,36,7,75,NA
200411210hou,11,Sun,2004-11-21,GB,HOU,16,13,473,2,251,0,FALSE,-2,FALSE,GB,-3,51,Reliant Stadium,FALSE,72,0,NA,indoor
200411210lvr,11,Sun,2004-11-21,LAC,LVR,23,17,402,1,273,1,FALSE,0,FALSE,LAC,-4.5,47.5,Oakland Coliseum,FALSE,55,23,27,NA
200411210nyg,11,Sun,2004-11-21,ATL,NYG,14,10,298,0,277,2,FALSE,2,FALSE,ATL,-3,40,Giants Stadium,FALSE,49,8,94,NA
200411210cle,11,Sun,2004-11-21,NYJ,CLE,10,7,235,1,216,1,FALSE,0,FALSE,NYJ,-1.5,38,FirstEnergy Stadium,FALSE,49,10,78,NA
200411250dal,12,Thu,2004-11-25,DAL,CHI,21,7,267,2,140,4,TRUE,2,FALSE,DAL,-3.5,36,Texas Stadium,FALSE,47,12,57,NA
200411280atl,12,Sun,2004-11-28,ATL,NO,24,21,396,2,306,2,TRUE,0,FALSE,ATL,-9,47.5,Georgia Dome,FALSE,72,0,NA,indoor
200411280car,12,Sun,2004-11-28,CAR,TB,21,14,300,1,398,3,TRUE,2,FALSE,TB,-3,39,Bank of America Stadium,FALSE,48,7,75,NA
200411280hou,12,Sun,2004-11-28,HOU,TEN,31,21,328,1,355,3,TRUE,2,FALSE,HOU,-2,43,Reliant Stadium,FALSE,72,0,NA,indoor
200411280kc,12,Sun,2004-11-28,LAC,KC,34,31,498,0,310,2,FALSE,2,FALSE,KC,-3,54,Arrowhead Stadium,FALSE,34,11,78,NA
200412050lac,13,Sun,2004-12-05,LAC,DEN,20,17,208,2,337,4,TRUE,2,FALSE,LAC,-3,46.5,Qualcomm Stadium,FALSE,54,11,72,NA
200412050chi,13,Sun,2004-12-05,CHI,MIN,24,14,318,1,391,4,TRUE,3,FALSE,MIN,-7,40.5,Soldier Field,FALSE,37,9,86,NA
200412050jax,13,Sun,2004-12-05,PIT,JAX,17,16,316,0,359,0,FALSE,0,FALSE,PIT,-3,35.5,EverBank Field,FALSE,53,4,86,NA
200412050was,13,Sun,2004-12-05,WAS,NYG,31,7,379,0,145,0,TRUE,0,FALSE,WAS,-3,33,FedEx Field,FALSE,45,8,60,NA
200412120den,14,Sun,2004-12-12,DEN,MIA,20,17,415,3,214,1,TRUE,-2,FALSE,DEN,-11.5,41,Sports Authority Field at Mile High,FALSE,45,14,39,NA
200412120was,14,Sun,2004-12-12,PHI,WAS,17,14,312,2,312,1,FALSE,-1,FALSE,PHI,-8,38.5,FedEx Field,FALSE,44,12,55,NA
200412120gb,14,Sun,2004-12-12,GB,DET,16,13,301,0,228,0,TRUE,0,FALSE,GB,-9,41,Lambeau Field,FALSE,33,17,79,NA
200412120car,14,Sun,2004-12-12,CAR,LAR,20,7,308,2,292,7,TRUE,5,FALSE,CAR,-7,44.5,Bank of America Stadium,FALSE,43,7,60,NA
200412120lac,14,Sun,2004-12-12,LAC,TB,31,24,336,3,436,4,TRUE,1,FALSE,LAC,-4,42.5,Qualcomm Stadium,FALSE,56,5,88,NA
200412120ari,14,Sun,2004-12-12,SF,ARI,31,28,352,1,374,2,FALSE,1,FALSE,ARI,-7,36,University of Phoenix Stadium,FALSE,62,6,48,NA
200412120dal,14,Sun,2004-12-12,NO,DAL,27,13,344,2,269,4,FALSE,2,FALSE,DAL,-7,49,Texas Stadium,FALSE,56,10,52,NA
200412180atl,15,Sat,2004-12-18,ATL,CAR,34,31,329,4,375,4,TRUE,0,FALSE,ATL,-3.5,41,Georgia Dome,FALSE,72,0,NA,indoor
200412190ind,15,Sun,2004-12-19,IND,BAL,20,10,316,0,354,2,TRUE,2,FALSE,IND,-7.5,48.5,RCA Dome,FALSE,72,0,NA,indoor
200412190tb,15,Sun,2004-12-19,NO,TB,21,17,247,1,283,4,FALSE,3,FALSE,TB,-7.5,43.5,Raymond James Stadium,FALSE,58,9,66,NA
200412190ari,15,Sun,2004-12-19,ARI,LAR,31,7,402,1,185,2,TRUE,1,FALSE,LAR,-3,41.5,University of Phoenix Stadium,FALSE,61,8,28,NA
200412240min,16,Fri,2004-12-24,GB,MIN,34,31,460,1,416,0,FALSE,-1,FALSE,MIN,-3.5,56,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
200412260dal,16,Sun,2004-12-26,DAL,WAS,13,10,306,2,233,3,TRUE,1,FALSE,WAS,-2.5,35,Texas Stadium,FALSE,41,7,50,NA
200412260sea,16,Sun,2004-12-26,SEA,ARI,24,21,301,1,317,2,TRUE,1,FALSE,SEA,-7,44,CenturyLink Field,FALSE,44,6,85,NA
200412260pit,16,Sun,2004-12-26,PIT,BAL,20,7,404,2,248,1,TRUE,-1,FALSE,PIT,-5,34,Heinz Field,FALSE,22,6,75,NA
200412260mia,16,Sun,2004-12-26,MIA,CLE,10,7,280,2,285,4,TRUE,2,FALSE,MIA,-9,40.5,Sun Life Stadium,FALSE,69,16,79,NA
200412260ind,16,Sun,2004-12-26,IND,LAC,34,31,464,1,374,1,TRUE,0,FALSE,IND,-7,56,RCA Dome,FALSE,72,0,NA,indoor
200412270lar,16,Mon,2004-12-27,LAR,PHI,20,7,419,1,155,1,TRUE,0,FALSE,LAR,-4,42.5,Edward Jones Dome,FALSE,72,0,NA,indoor
200501020chi,17,Sun,2005-01-02,GB,CHI,31,14,387,0,246,1,FALSE,1,FALSE,CHI,-3,34,Soldier Field,FALSE,43,12,90,NA
200501020ne,17,Sun,2005-01-02,NE,SF,21,7,405,3,318,2,TRUE,-1,FALSE,NE,-13,37,Gillette Stadium,FALSE,34,13,58,NA
200501020nyg,17,Sun,2005-01-02,NYG,DAL,28,24,235,1,367,2,TRUE,1,FALSE,NYG,-1,38.5,Giants Stadium,FALSE,40,11,64,NA
200501080lac,Wild Card,Sat,2005-01-08,NYJ,LAC,20,17,396,0,408,1,FALSE,1,TRUE,LAC,-6.5,42.5,Qualcomm Stadium,FALSE,NA,NA,NA,NA
200501080sea,Wild Card,Sat,2005-01-08,LAR,SEA,27,20,396,1,413,1,FALSE,0,TRUE,SEA,-4,51,CenturyLink Field,FALSE,NA,NA,NA,NA
200501090gb,Wild Card,Sun,2005-01-09,MIN,GB,31,17,384,0,306,4,FALSE,4,TRUE,GB,-6,52.5,Lambeau Field,FALSE,NA,NA,NA,NA
200501150pit,Division,Sat,2005-01-15,PIT,NYJ,20,17,364,3,275,1,TRUE,-2,TRUE,PIT,-9,35.5,Heinz Field,FALSE,NA,NA,NA,NA
200501160phi,Division,Sun,2005-01-16,PHI,MIN,27,14,395,1,385,2,TRUE,1,TRUE,PHI,-8,47,Lincoln Financial Field,FALSE,NA,NA,NA,NA
200501230phi,Conf. Champ,Sun,2005-01-23,PHI,ATL,27,10,326,0,202,1,TRUE,1,TRUE,PHI,-6,37,Lincoln Financial Field,FALSE,NA,NA,NA,NA
200502060phi,Super Bowl,Sun,2005-02-06,NE,PHI,24,21,331,1,369,4,FALSE,3,TRUE,NE,-7,46.5,Alltel Stadium,TRUE,59,NA,NA,NA
200509110car,1,Sun,2005-09-11,NO,CAR,23,20,291,2,350,4,FALSE,2,FALSE,CAR,-6.5,45.5,Bank of America Stadium,FALSE,74,12,49,NA
200509110kc,1,Sun,2005-09-11,KC,NYJ,27,7,389,1,390,3,TRUE,2,FALSE,KC,-3,48.5,Arrowhead Stadium,FALSE,78,13,60,NA
200509110bal,1,Sun,2005-09-11,IND,BAL,24,7,340,0,401,4,FALSE,4,FALSE,IND,-3,47,M&T Bank Stadium,FALSE,69,4,63,NA
200509110lac,1,Sun,2005-09-11,DAL,LAC,28,24,301,1,291,2,FALSE,1,FALSE,LAC,-5,41,Qualcomm Stadium,FALSE,68,9,64,NA
200509110cle,1,Sun,2005-09-11,CIN,CLE,27,13,420,2,373,3,FALSE,1,FALSE,CIN,-3.5,44.5,FirstEnergy Stadium,FALSE,69,6,63,NA
200509120atl,1,Mon,2005-09-12,ATL,PHI,14,10,319,3,301,3,TRUE,0,FALSE,PHI,-2,41.5,Georgia Dome,FALSE,72,0,NA,indoor
200509180den,2,Sun,2005-09-18,DEN,LAC,20,17,331,2,213,2,TRUE,0,FALSE,DEN,-3,44,Sports Authority Field at Mile High,FALSE,65,11,26,NA
200509180lvr,2,Sun,2005-09-18,KC,LVR,23,17,354,1,327,2,FALSE,1,FALSE,KC,-1.5,53,Oakland Coliseum,FALSE,60,10,76,NA
200509180nyj,2,Sun,2005-09-18,NYJ,MIA,17,7,271,0,235,1,TRUE,1,FALSE,NYJ,-6,37,Giants Stadium,FALSE,75,11,57,NA
200509180car,2,Sun,2005-09-18,CAR,NE,27,17,250,1,288,3,TRUE,2,FALSE,NE,-3,44,Bank of America Stadium,FALSE,77,5,62,NA
200509180hou,2,Sun,2005-09-18,PIT,HOU,27,7,388,0,221,1,FALSE,1,FALSE,PIT,-4.5,39.5,Reliant Stadium,FALSE,72,0,NA,indoor
200509250mia,3,Sun,2005-09-25,MIA,CAR,27,24,315,1,299,3,TRUE,2,FALSE,CAR,-3.5,37.5,Sun Life Stadium,FALSE,82,10,76,NA
200509250pit,3,Sun,2005-09-25,NE,PIT,23,20,426,3,269,1,FALSE,-2,FALSE,PIT,-3,41.5,Heinz Field,FALSE,71,7,72,NA
200509250phi,3,Sun,2005-09-25,PHI,LVR,23,20,448,2,365,0,TRUE,-2,FALSE,PHI,-8.5,47,Lincoln Financial Field,FALSE,69,10,60,NA
200509250gb,3,Sun,2005-09-25,TB,GB,17,16,293,1,260,4,FALSE,3,FALSE,TB,-3,38,Lambeau Field,FALSE,64,7,92,NA
200509250chi,3,Sun,2005-09-25,CIN,CHI,24,7,244,1,255,6,FALSE,5,FALSE,CIN,-3,39,Soldier Field,FALSE,70,8,90,NA
200509250sf,3,Sun,2005-09-25,DAL,SF,34,31,443,3,390,3,FALSE,0,FALSE,DAL,-6.5,41,Candlestick Park,FALSE,61,8,57,NA
200510020was,4,Sun,2005-10-02,WAS,SEA,20,17,352,1,354,0,TRUE,-1,FALSE,WAS,-2,37,FedEx Field,FALSE,68,5,60,NA
200510020tb,4,Sun,2005-10-02,TB,DET,17,13,353,4,226,1,TRUE,-3,FALSE,TB,-6.5,35,Raymond James Stadium,FALSE,81,11,74,NA
200510020jax,4,Sun,2005-10-02,DEN,JAX,20,7,306,0,241,4,FALSE,4,FALSE,JAX,-4,37.5,EverBank Field,FALSE,83,15,73,NA
200510020ari,4,Sun,2005-10-02,ARI,SF,31,14,463,3,168,4,TRUE,1,FALSE,ARI,-3,42,Estadio Azteca,TRUE,66,7,58,NA
200510020cin,4,Sun,2005-10-02,CIN,HOU,16,10,371,0,254,1,TRUE,1,FALSE,CIN,-9.5,41.5,Paul Brown Stadium,FALSE,71,5,75,NA
200510090jax,5,Sun,2005-10-09,JAX,CIN,23,20,342,1,364,1,TRUE,0,FALSE,JAX,-3,38,EverBank Field,FALSE,79,7,86,NA
200510090cle,5,Sun,2005-10-09,CLE,CHI,20,10,278,2,266,3,TRUE,1,FALSE,CLE,-3,35,FirstEnergy Stadium,FALSE,53,11,81,NA
200510090ari,5,Sun,2005-10-09,CAR,ARI,24,20,330,2,468,4,FALSE,2,FALSE,CAR,-3,42,University of Phoenix Stadium,FALSE,81,14,22,NA
200510090buf,5,Sun,2005-10-09,BUF,MIA,20,14,236,1,323,5,TRUE,4,FALSE,BUF,-2.5,33,Ralph Wilson Stadium,FALSE,48,11,76,NA
200510090atl,5,Sun,2005-10-09,NE,ATL,31,28,483,1,400,0,FALSE,-1,FALSE,ATL,-2.5,43.5,Georgia Dome,FALSE,72,0,NA,indoor
200510160dal,6,Sun,2005-10-16,DAL,NYG,16,13,385,4,270,4,TRUE,0,FALSE,DAL,-3.5,45.5,Texas Stadium,FALSE,73,6,40,NA
200510160pit,6,Sun,2005-10-16,JAX,PIT,23,17,246,1,218,4,FALSE,3,FALSE,PIT,-5,36,Heinz Field,FALSE,50,14,68,NA
200510160buf,6,Sun,2005-10-16,BUF,NYJ,27,17,341,2,275,3,TRUE,1,FALSE,BUF,-3,33,Ralph Wilson Stadium,FALSE,52,16,71,NA
200510160lvr,6,Sun,2005-10-16,LAC,LVR,27,14,346,0,310,1,FALSE,1,FALSE,PICK,0,50.5,Oakland Coliseum,FALSE,60,10,64,NA
200510160no,6,Sun,2005-10-16,ATL,NO,34,31,266,1,456,2,FALSE,1,FALSE,ATL,-4,42,Alamo Dome,TRUE,72,0,NA,indoor
200510160kc,6,Sun,2005-10-16,KC,WAS,28,21,274,0,398,3,TRUE,3,FALSE,KC,-6.5,42.5,Arrowhead Stadium,FALSE,64,10,46,NA
200510160tb,6,Sun,2005-10-16,TB,MIA,27,13,342,1,307,2,TRUE,1,FALSE,TB,-4.5,33,Raymond James Stadium,FALSE,75,8,61,NA
200510230phi,7,Sun,2005-10-23,PHI,LAC,20,17,286,2,291,3,TRUE,1,FALSE,PHI,-4,47,Lincoln Financial Field,FALSE,53,14,61,NA
200510230min,7,Sun,2005-10-23,MIN,GB,23,20,363,1,374,0,TRUE,-1,FALSE,MIN,-2,46,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
200510230cle,7,Sun,2005-10-23,DET,CLE,13,10,329,1,174,3,FALSE,2,FALSE,CLE,-3,36,FirstEnergy Stadium,FALSE,46,7,78,NA
200510230sea,7,Sun,2005-10-23,SEA,DAL,13,10,289,3,275,2,TRUE,-1,FALSE,SEA,-3,45.5,CenturyLink Field,FALSE,55,5,90,NA
200510230ari,7,Sun,2005-10-23,ARI,TEN,20,10,173,1,348,3,TRUE,2,FALSE,ARI,-3,45,University of Phoenix Stadium,FALSE,75,6,36,NA
200510230cin,7,Sun,2005-10-23,PIT,CIN,27,13,304,2,302,2,FALSE,0,FALSE,CIN,-3,43,Paul Brown Stadium,FALSE,47,6,87,NA
200510240atl,7,Mon,2005-10-24,ATL,NYJ,27,14,310,3,231,4,TRUE,1,FALSE,ATL,-7.5,41,Georgia Dome,FALSE,72,0,NA,indoor
200510300lar,8,Sun,2005-10-30,LAR,JAX,24,21,386,3,427,2,TRUE,-1,FALSE,JAX,-3,43,Edward Jones Dome,FALSE,72,0,NA,indoor
200510300cin,8,Sun,2005-10-30,CIN,GB,21,14,317,1,353,5,TRUE,4,FALSE,CIN,-7,46,Paul Brown Stadium,FALSE,45,7,60,NA
200511060no,9,Sun,2005-11-06,CHI,NO,20,17,314,3,283,4,FALSE,1,FALSE,CHI,-2.5,34.5,Tiger Stadium (LSU),FALSE,74,5,74,NA
200511060mia,9,Sun,2005-11-06,ATL,MIA,17,10,382,2,208,1,FALSE,-1,FALSE,ATL,-2,39.5,Sun Life Stadium,FALSE,78,6,75,NA
200511060was,9,Sun,2005-11-06,WAS,PHI,17,10,293,1,336,1,TRUE,0,FALSE,PICK,0,41,FedEx Field,FALSE,62,10,73,NA
200511060gb,9,Sun,2005-11-06,PIT,GB,20,10,213,1,268,3,FALSE,2,FALSE,PIT,-6.5,42,Lambeau Field,FALSE,43,19,89,NA
200511060jax,9,Sun,2005-11-06,JAX,HOU,21,14,312,0,279,1,TRUE,1,FALSE,JAX,-11,37.5,EverBank Field,FALSE,72,5,68,NA
200511060cle,9,Sun,2005-11-06,CLE,TEN,20,14,441,2,323,1,TRUE,-1,FALSE,CLE,-3,39,FirstEnergy Stadium,FALSE,61,21,71,NA
200511060min,9,Sun,2005-11-06,MIN,DET,27,14,285,1,289,3,TRUE,2,FALSE,DET,-1.5,37.5,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
200511130nyg,10,Sun,2005-11-13,MIN,NYG,24,21,137,1,405,5,FALSE,4,FALSE,NYG,-10,45,Giants Stadium,FALSE,55,12,61,NA
200511130ind,10,Sun,2005-11-13,IND,HOU,31,17,419,2,209,0,TRUE,-2,FALSE,IND,-17,45,RCA Dome,FALSE,72,0,NA,indoor
200511130lvr,10,Sun,2005-11-13,DEN,LVR,31,17,326,2,335,3,FALSE,1,FALSE,DEN,-2.5,47,Oakland Coliseum,FALSE,53,6,80,NA
200511200was,11,Sun,2005-11-20,LVR,WAS,16,13,336,1,246,3,FALSE,2,FALSE,WAS,-6,42,FedEx Field,FALSE,45,6,52,NA
200511200bal,11,Sun,2005-11-20,BAL,PIT,16,13,241,2,282,2,TRUE,0,FALSE,PIT,-4,34.5,M&T Bank Stadium,FALSE,42,4,54,NA
200511200nyg,11,Sun,2005-11-20,NYG,PHI,27,17,315,0,404,1,TRUE,1,FALSE,NYG,-3.5,43,Giants Stadium,FALSE,48,11,43,NA
200511200dal,11,Sun,2005-11-20,DAL,DET,20,7,253,1,226,1,TRUE,0,FALSE,DAL,-8,39,Texas Stadium,FALSE,53,11,51,NA
200511200atl,11,Sun,2005-11-20,TB,ATL,30,27,258,1,443,2,FALSE,1,FALSE,ATL,-6,38,Georgia Dome,FALSE,72,0,NA,indoor
200511200ten,11,Sun,2005-11-20,JAX,TEN,31,28,295,1,254,1,FALSE,0,FALSE,JAX,-4,38,Nissan Stadium,FALSE,46,4,46,NA
200511210gb,11,Mon,2005-11-21,MIN,GB,20,17,331,2,236,2,FALSE,0,FALSE,GB,-3.5,45,Lambeau Field,FALSE,38,15,80,NA
200511240dal,12,Thu,2005-11-24,DEN,DAL,24,21,293,2,314,2,FALSE,0,FALSE,DAL,-1.5,41,Texas Stadium,FALSE,57,5,43,NA
200511240det,12,Thu,2005-11-24,ATL,DET,27,7,402,2,304,4,FALSE,2,FALSE,ATL,-3,40.5,Ford Field,FALSE,72,0,NA,indoor
200511270tb,12,Sun,2005-11-27,CHI,TB,13,10,239,1,275,1,FALSE,0,FALSE,TB,-3,33,Raymond James Stadium,FALSE,70,9,69,NA
200511270sea,12,Sun,2005-11-27,SEA,NYG,24,21,355,2,490,1,TRUE,-1,FALSE,SEA,-5.5,47.5,CenturyLink Field,FALSE,39,7,81,NA
200511270was,12,Sun,2005-11-27,LAC,WAS,23,17,397,3,282,0,FALSE,-3,FALSE,LAC,-3,44,FedEx Field,FALSE,43,5,54,NA
200512040sf,13,Sun,2005-12-04,ARI,SF,17,10,404,2,220,4,FALSE,2,FALSE,ARI,-3,43.5,Candlestick Park,FALSE,49,8,59,NA
200512040nyg,13,Sun,2005-12-04,NYG,DAL,17,10,277,2,206,4,TRUE,2,FALSE,NYG,-3,41,Giants Stadium,FALSE,33,11,67,NA
200512040cle,13,Sun,2005-12-04,JAX,CLE,20,14,237,1,303,0,FALSE,-1,FALSE,JAX,-3,36.5,FirstEnergy Stadium,FALSE,27,10,78,NA
200512110cin,14,Sun,2005-12-11,CIN,CLE,23,20,278,1,208,1,TRUE,0,FALSE,CIN,-12.5,41.5,Paul Brown Stadium,FALSE,33,17,73,NA
200512110ten,14,Sun,2005-12-11,TEN,HOU,13,10,301,0,234,0,TRUE,0,FALSE,TEN,-6.5,44,Nissan Stadium,FALSE,40,11,55,NA
200512110gb,14,Sun,2005-12-11,GB,DET,16,13,330,2,241,0,TRUE,-2,FALSE,GB,-5.5,37,Lambeau Field,FALSE,23,13,69,NA
200512110car,14,Sun,2005-12-11,TB,CAR,20,10,247,0,276,1,FALSE,1,FALSE,CAR,-5.5,37,Bank of America Stadium,FALSE,40,8,58,NA
200512110ari,14,Sun,2005-12-11,WAS,ARI,17,13,231,3,302,4,FALSE,1,FALSE,WAS,-3,41.5,University of Phoenix Stadium,FALSE,56,4,22,NA
200512110dal,14,Sun,2005-12-11,DAL,KC,31,28,445,0,493,1,TRUE,1,FALSE,DAL,-3,44,Texas Stadium,FALSE,49,10,36,NA
200512110min,14,Sun,2005-12-11,MIN,LAR,27,13,259,2,337,6,TRUE,4,FALSE,MIN,-7,45.5,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
200512170nyg,15,Sat,2005-12-17,NYG,KC,27,17,406,2,362,3,TRUE,1,FALSE,NYG,-3,45.5,Giants Stadium,FALSE,39,13,50,NA
200512180mia,15,Sun,2005-12-18,MIA,NYJ,24,20,297,1,397,3,TRUE,2,FALSE,MIA,-7.5,35.5,Sun Life Stadium,FALSE,76,7,83,NA
200512180no,15,Sun,2005-12-18,CAR,NO,27,10,326,2,277,6,FALSE,4,FALSE,CAR,-7,40.5,Tiger Stadium (LSU),FALSE,46,6,61,NA
200512180lar,15,Sun,2005-12-18,PHI,LAR,17,16,201,4,305,1,FALSE,-3,FALSE,LAR,-3,44,Edward Jones Dome,FALSE,72,0,NA,indoor
200512180ten,15,Sun,2005-12-18,SEA,TEN,28,24,459,0,417,0,FALSE,0,FALSE,SEA,-7.5,45,Nissan Stadium,FALSE,40,6,52,NA
200512240tb,16,Sat,2005-12-24,TB,ATL,27,24,444,3,281,1,TRUE,-2,FALSE,TB,-3,37.5,Raymond James Stadium,FALSE,55,6,69,NA
200512240mia,16,Sat,2005-12-24,MIA,TEN,24,10,322,2,234,3,TRUE,1,FALSE,MIA,-5.5,43,Sun Life Stadium,FALSE,68,8,71,NA
200512240car,16,Sat,2005-12-24,DAL,CAR,24,20,394,2,318,2,FALSE,0,FALSE,CAR,-5.5,38.5,Bank of America Stadium,FALSE,42,7,43,NA
200512240lar,16,Sat,2005-12-24,SF,LAR,24,20,321,0,389,2,FALSE,2,FALSE,LAR,-9,42,Edward Jones Dome,FALSE,72,0,NA,indoor
200512240ari,16,Sat,2005-12-24,ARI,PHI,27,21,360,1,189,1,TRUE,0,FALSE,ARI,-1,39.5,University of Phoenix Stadium,FALSE,61,4,32,NA
200512240kc,16,Sat,2005-12-24,KC,LAC,20,7,341,0,233,2,TRUE,2,FALSE,KC,-1,49.5,Arrowhead Stadium,FALSE,43,16,85,NA
200512260nyj,16,Mon,2005-12-26,NE,NYJ,31,21,321,1,171,3,FALSE,2,FALSE,NE,-4,37.5,Giants Stadium,FALSE,49,13,87,NA
200601010sf,17,Sun,2006-01-01,SF,HOU,20,17,324,1,284,2,TRUE,1,FALSE,HOU,-1,37.5,Candlestick Park,FALSE,54,18,78,NA
200601010gb,17,Sun,2006-01-01,GB,SEA,23,17,314,3,245,2,TRUE,-1,FALSE,GB,-3,40.5,Lambeau Field,FALSE,32,7,85,NA
200601010dal,17,Sun,2006-01-01,LAR,DAL,20,10,253,0,271,4,FALSE,4,FALSE,DAL,-12.5,43,Texas Stadium,FALSE,67,19,40,NA
200601010ind,17,Sun,2006-01-01,IND,ARI,17,13,218,1,413,2,TRUE,1,FALSE,IND,-6,43.5,RCA Dome,FALSE,72,0,NA,indoor
200601010tb,17,Sun,2006-01-01,TB,NO,27,13,285,0,306,3,TRUE,3,FALSE,TB,-13,37.5,Raymond James Stadium,FALSE,66,6,91,NA
200601070tb,Wild Card,Sat,2006-01-07,WAS,TB,17,10,120,1,243,3,FALSE,2,TRUE,TB,-2.5,37.5,Raymond James Stadium,FALSE,NA,NA,NA,NA
200601080cin,Wild Card,Sun,2006-01-08,PIT,CIN,31,17,346,0,327,2,FALSE,2,TRUE,PIT,-3,44,Paul Brown Stadium,FALSE,NA,NA,NA,NA
200601140sea,Division,Sat,2006-01-14,SEA,WAS,20,10,334,3,289,1,TRUE,-2,TRUE,SEA,-8.5,41,CenturyLink Field,FALSE,NA,NA,NA,NA
200601140den,Division,Sat,2006-01-14,DEN,NE,27,13,286,1,420,5,TRUE,4,TRUE,DEN,-3,44,Sports Authority Field at Mile High,FALSE,NA,NA,NA,NA
200609100hou,1,Sun,2006-09-10,PHI,HOU,24,10,441,1,241,0,FALSE,-1,FALSE,PHI,-6,37,Reliant Stadium,FALSE,72,0,NA,indoor
200609170min,2,Sun,2006-09-17,MIN,CAR,16,13,365,1,271,1,TRUE,0,FALSE,MIN,-2,37.5,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
200609170sf,2,Sun,2006-09-17,SF,LAR,20,13,360,1,265,1,TRUE,0,FALSE,LAR,-3,44.5,Candlestick Park,FALSE,62,10,57,NA
200609170dal,2,Sun,2006-09-17,DAL,WAS,27,10,367,1,245,1,TRUE,0,FALSE,DAL,-7,37,Texas Stadium,FALSE,83,16,66,NA
