game_id,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,PlayingSurface,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TwoPointConversionReturns,OpponentTwoPointConversionReturns
201110230nyj,10/23/2011,2011,7,FALSE,NYJ,27,21,LAC,LAC,-1,43.5,MetLife Stadium,FALSE,70,0,46,NA,FieldTurf,3,7,7,10,0,44,63,32:46:00,34,14,15,7,90,434,8.9,6,42,221,9.7,0,45,25,213,6,2,8.8,11.9,74.4,115.9,18,11,83.9,0,0,0,9,6,7,6,120,11,82,2,2,4,23,7,4,0,6,150,50.1,4,4,0,7,14,0,0,0,37,19,27:14:00,22,11,12,2,79,366,8.6,6,34,131,7.1,2,44,22,235,2,4,10.1,14.7,68.2,69,19,13,68.2,2,0,0,4,4,4,4,34,18,130,0,0,2,13,6,6,0,7,274,68.5,4,4,0,81.9,102.4,2,-1,-1,10.9,16.5,5.7,136.5,136.5,-1,2,2,13.2,11.7,5.6,11,11,0,0,50.1,6,6,0,0,0,0,0,4,4,0,4,19,6,108,4,101,7,6,2,0,63.9,6,6,0,0,0,0,0,0,0,0,2,0,11,190,2,34,44,19,2,13,13,0,0,0,0,0,0,0,13,0,46,0,0,0,0,150,53,22,4,23,4,2,2,51,2,0,0,0,0,0,42,0,0,0,0,255,Sunday,48,45,0,0
201110230tb,10/23/2011,2011,7,FALSE,TB,18,24,CHI,CHI,-2,44,Wembley Stadium,TRUE,67,15,54,NA,Grass,2,3,0,13,0,35,66,26:48:00,22,4,18,2,87,382,8.2,4,15,41,5,0,71,40,341,4,7,8.9,11.7,76.2,67.4,19,7,39,0,0,0,7,2,2,2,89,11,94,2,0,2,19,7,11,2,11,520,65,7,4,-3,7,7,7,3,0,45,16,33:12:00,26,11,12,4,91,539,11,6,45,242,10.1,4,44,23,298,2,4,12.7,17.5,72.5,80.7,18,7,42,0,0,0,4,2,2,0,70,13,74,0,0,4,11,7,13,0,11,311,51.9,4,7,4,34.1,136.5,0,-1,2,24.8,16.1,1.9,68.2,0,0,2,-1,86.8,10.2,11,6,4,0,0,59.4,2,2,0,2,0,0,0,2,2,0,6,11,4,38,4,78,11,7,7,0,50.1,6,6,0,0,0,0,0,4,2,0,9,45,4,59,7,25,61,11,4,11,11,0,0,0,0,0,0,0,11,0,25,0,0,0,0,475,51,11,2,19,14,0,0,0,0,0,0,0,25,0,40,0,0,0,0,300,Sunday,72,46,0,0
201110230ten,10/23/2011,2011,7,FALSE,TEN,7,41,HOU,TEN,-2.5,44,Nissan Stadium,FALSE,72,0,35,NA,Grass,0,0,7,0,0,30,4,22:02:00,15,4,11,6,66,202,5.8,2,20,72,6.5,0,42,20,130,2,4,5.8,11.7,66.1,53.3,14,4,27.3,2,2,136.5,2,2,2,2,45,11,104,4,0,4,29,4,6,0,13,435,62.2,4,0,-3,3,17,7,14,0,51,79,37:58:00,40,19,18,4,96,707,10.1,9,64,303,8.8,4,31,25,404,4,0,17.6,22.4,106.9,201.7,18,13,73.4,4,0,0,9,6,4,4,52,11,93,0,0,0,0,6,7,0,4,131,65.5,0,4,4,136.5,136.5,-1,-1,-3,11.9,11.9,6.1,81.9,136.5,2,2,4,36.4,12.4,0,4,4,4,0,58.3,2,2,0,0,0,0,0,0,0,0,4,45,9,141,0,0,13,13,4,0,43,9,9,0,0,0,0,0,4,4,0,2,0,0,0,4,52,68,27,0,0,0,0,0,0,0,0,0,0,27,0,40,0,0,0,0,408,38,11,4,29,13,4,0,0,0,2,0,0,0,0,0,0,0,0,0,86,Sunday,45,31,0,0
201110240jax,10/24/2011,2011,7,FALSE,JAX,12,7,BAL,BAL,-10.5,39,EverBank Field,FALSE,69,0,77,NA,Grass,3,3,3,3,0,49,20,36:15:00,18,11,9,4,90,280,5.8,0,57,180,5.8,0,27,12,100,0,0,6.7,11.1,61.4,74.8,22,4,17.1,2,2,136.5,6,0,4,0,52,11,123,7,2,7,27,6,11,0,13,390,55.8,2,4,2,0,0,0,7,0,31,61,23:45:00,15,2,11,4,72,199,5.2,2,16,46,5.2,0,52,29,153,2,2,5.4,9.9,75.5,79.8,16,4,22.8,0,0,0,2,2,2,2,11,14,116,4,2,6,34,9,13,0,12,642,71.3,4,2,-1,0,0,-3,2,-1,91,13.6,16.7,136.5,136.5,4,-1,2,22.8,28.4,13.6,9,9,6,0,54.6,0,0,0,0,0,0,0,7,7,0,11,51,2,33,2,2,4,2,0,0,62.7,2,2,0,0,0,0,0,2,0,0,4,11,4,72,0,0,46,7,6,34,6,4,2,-4,0,0,0,0,38,0,33,0,0,0,0,382,56,35,7,27,6,6,2,0,0,0,0,0,7,0,45,0,0,0,0,564,Monday,33,56,0,0
201110300bal,10/30/2011,2011,8,FALSE,BAL,30,27,ARI,BAL,-11.5,43,M&T Bank Stadium,FALSE,63,9,NA,NA,Artificial,0,6,14,10,0,13,18,29:42:00,13,2,3,1,35,178,1,1,11,47,0.8,1,22,14,131,0,0,1.1,1.9,26.7,30.3,2,1,16,0,0,0,1,1,1,1,13,2,43,0,0,1,17,2,2,0,1,96,19.2,0,0,0,3,21,0,3,0,13,3,30:18:00,3,1,1,1,25,91,0.7000000000000001,1,13,48,0.7000000000000001,0,4,2,43,0,0,0.9,1.9,20.9,25.1,2,0,3.5,0,0,43.9,1,0,1,0,50,2,40,0,0,1,24,1,1,0,1,105,17.6,0,0,0,22,26.3,1,1,1,13.2,13,5.6,29.3,29.3,-2,-2,-1,3,1.1,4.3,1,1,0,0,4.1,1,1,0,0,0,0,0,1,1,0,1,4,1,37,0,2,1,1,0,0,15.9,1,1,0,0,0,0,0,0,0,0,1,49,1,51,0,0,20,2,1,24,1,0,0,0,0,0,0,0,2,0,12,0,0,0,0,47,24,2,1,17,2,0,0,0,0,0,0,0,36,0,15,0,0,0,0,96,Sunday,24,12,0,0
201110300buf,10/30/2011,2011,8,FALSE,BUF,23,0,WAS,BUF,-4,46.5,Rogers Centre,TRUE,72,0,NA,indoor,Dome,7,6,7,3,0,15,22,34:51:00,3,1,2,0,27,171,1.2,0,14,61,0.8,0,12,4,111,0,0,1.8,2.3,34.2,50.4,3,1,22,0,0,0,1,0,0,0,25,1,15,0,0,0,2,3,2,0,1,59,19.8,0,0,0,0,0,0,0,0,11,2,25:09:00,2,0,2,0,24,78,0.6000000000000001,0,2,11,0.4,0,14,4,67,0,0,0.9,1.5,26.6,20.4,3,1,12.6,0,0,0,0,0,0,0,14,1,24,0,0,2,25,1,1,0,1,122,20.4,0,0,0,11,0,2,1,1,29.3,14.6,6.9,0,0,-4,-2,-3,2.3,2.7,4.1,1,1,0,0,12.2,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,15,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,14,1,28,0,0,15,4,2,25,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,36,18,14,0,2,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,115,Sunday,13,18,0,0
201110300car,10/30/2011,2011,8,FALSE,CAR,21,24,MIN,CAR,-3,47,Bank of America Stadium,FALSE,59,6,52,NA,Grass,0,14,7,0,0,12,24,27:55:00,4,2,2,0,29,178,1.2,1,12,61,1,0,15,4,116,1,0,1.5,2.3,27.6,50.3,2,1,22,0,0,43.9,0,0,0,0,4,1,26,1,0,1,11,1,1,0,1,76,19.1,0,0,0,7,7,7,3,0,14,1,32:05:00,4,2,3,0,29,158,1.1,1,14,58,0.8,0,12,3,101,0,0,1.6,2.4,28.2,44.6,3,1,22,0,0,0,1,1,0,0,0,1,19,0,0,1,1,0,1,0,1,79,19.7,0,0,0,22,43.9,1,1,0,3.5,3.6,7.9,26.3,43.9,-2,-1,0,2.1,0.5,2.4,1,1,1,0,18.9,1,1,0,0,0,0,0,0,0,0,1,4,1,27,0,0,1,1,0,0,17.6,1,1,0,0,0,0,0,0,0,0,1,0,0,34,0,0,20,3,1,1,1,0,0,0,0,0,0,0,3,0,12,0,0,0,0,76,20,2,1,11,1,1,0,-2,0,0,0,0,2,0,34,0,0,0,0,70,Sunday,17,14,0,0
201110300den,10/30/2011,2011,8,FALSE,DEN,10,45,DET,DET,-3.5,43.5,Sports Authority Field at Mile High,FALSE,59,5,31,NA,Grass,3,0,0,7,0,13,11,30:26:00,4,2,2,0,33,137,0.8,0,13,86,1.3,0,17,3,51,0,0,0.6000000000000001,1.3,20.3,22.3,3,0,2.8,1,0,0,1,0,0,0,12,1,24,1,0,1,24,1,1,0,1,155,22.1,1,0,-1,7,17,14,7,0,13,15,29:34:00,4,1,3,0,27,165,1.2,1,12,50,0.8,0,14,4,115,1,0,1.6,2.3,30.2,54.8,2,1,14.6,0,0,0,0,0,0,0,57,1,20,0,0,0,2,1,1,0,1,125,17.8,0,1,1,14.6,0,0,-1,-2,3.4,3.4,15.2,43.9,43.9,0,0,1,10.2,2.9,1.1,1,1,1,0,20.2,0,0,0,0,0,0,0,0,0,0,1,12,0,21,0,0,2,2,1,0,14.8,1,1,0,0,0,0,0,0,0,0,1,13,0,0,0,44,18,2,0,2,0,0,0,-1,0,0,0,0,3,0,11,0,0,0,0,142,22,2,1,24,1,1,0,11,0,0,0,0,3,0,0,0,0,0,0,104,Sunday,20,15,0,0
201110300hou,10/30/2011,2011,8,FALSE,HOU,24,14,JAX,HOU,-10,41,Reliant Stadium,FALSE,69,4,NA,retractable (open roof),Grass,7,0,7,10,0,15,4,35:19:00,4,1,3,0,31,157,1,1,17,68,0.8,0,13,3,89,0,0,1.3,2.4,23.4,37.6,3,2,25.8,0,0,0,1,1,0,0,27,1,26,0,0,0,10,1,1,0,1,119,19.9,0,0,0,0,7,0,7,0,11,18,24:41:00,3,1,2,0,25,76,0.6000000000000001,0,11,37,0.7000000000000001,0,14,2,40,0,0,0.5,1.7,13.7,11,3,1,15.7,0,0,43.9,0,0,0,0,2,1,17,0,0,0,1,1,1,0,2,164,20.5,0,0,0,43.9,43.9,0,0,0,2.3,2.9,6.2,43.9,43.9,0,0,0,1.5,2.4,0.6000000000000001,1,1,0,0,17.6,1,1,0,0,0,0,0,0,0,0,1,25,0,0,0,1,1,1,1,0,16.3,0,0,0,0,0,0,0,0,0,0,0,2,1,25,0,0,14,2,0,1,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,105,23,3,0,10,0,0,0,20,0,0,0,0,2,0,11,0,0,0,0,131,Sunday,14,14,0,0
201110300nyg,10/30/2011,2011,8,FALSE,NYG,20,17,MIA,NYG,-10,43.5,MetLife Stadium,FALSE,45,1,55,NA,FieldTurf,3,7,0,10,0,14,11,32:26:00,4,0,4,0,30,176,1.1,0,10,25,0.5,0,20,14,151,0,0,1.5,2.1,30.2,46.6,3,2,22,0,0,0,1,0,0,0,23,1,20,0,0,0,1,1,1,0,1,82,20.5,0,0,0,7,7,3,0,0,12,15,27:34:00,3,2,1,1,23,108,0.9,0,11,64,1.1,0,4,3,44,0,0,0.9,1.5,25.9,22.6,3,1,16.9,0,0,22,0,0,0,0,2,1,13,0,0,1,16,1,1,0,1,108,21.7,0,0,0,14.6,0,0,0,1,11.8,11.4,2.2,43.9,43.9,0,-1,-2,4.2,2.9,3.6,1,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,1,12,1,34,0,11,1,1,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,2,1,43,0,0,18,2,1,16,1,0,0,0,0,0,0,0,2,0,18,0,0,0,0,78,21,3,0,1,1,0,0,0,0,0,0,0,3,0,18,0,0,0,0,96,Sunday,20,12,0,0
201110300phi,10/30/2011,2011,8,FALSE,PHI,34,7,DAL,PHI,-3,49.5,Lincoln Financial Field,FALSE,42,5,64,NA,Grass,14,10,3,7,0,18,2,42:09:00,14,3,3,0,31,217,1.4,1,17,105,1.2,0,12,4,112,0,0,1.8,2.4,32.9,55.5,2,1,25.6,0,0,43.9,1,1,1,0,2,1,14,0,0,1,10,1,1,0,0,40,20.2,0,0,0,0,0,0,7,0,3,22,17:51:00,2,0,2,0,22,117,1,0,2,37,1.6,0,15,3,80,0,0,1,1.9,22.6,28.2,2,1,13.2,0,0,22,0,0,0,0,15,1,4,0,0,1,4,1,1,0,1,86,17.1,0,0,0,29.3,22,0,-1,0,22,2,12.5,0,0,0,0,0,3.5,2.4,2,1,1,1,0,12.5,1,1,0,0,0,0,0,0,0,0,1,2,0,11,0,0,0,0,0,0,16.3,0,0,0,0,0,0,0,0,0,0,0,15,1,22,0,0,13,1,1,4,1,0,0,0,0,0,0,0,1,0,11,0,0,0,0,25,25,1,1,10,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,82,Sunday,14,17,0,0
201110300pit,10/30/2011,2011,8,FALSE,PIT,25,17,NE,NE,-3,52,Heinz Field,FALSE,40,3,79,NA,Grass,7,10,3,5,0,17,4,39:22:00,13,1,10,0,34,187,1.1,0,10,43,0.8,0,22,16,144,0,0,1.3,1.8,31.6,41.5,3,2,27.4,0,0,0,1,0,0,0,2,2,22,0,0,1,16,1,1,0,0,14,13.6,0,0,0,0,10,0,7,0,4,17,20:38:00,4,1,2,1,22,94,0.8,0,2,19,0.7000000000000001,0,15,11,75,0,0,0.9,1.4,30.1,43.2,2,1,13.2,0,0,0,0,0,0,0,3,1,16,0,0,1,12,1,2,0,1,74,18.4,0,0,0,17.6,22,0,-3,-1,14.6,2,9.1,43.9,43.9,0,1,0,19.1,1.4,1.5,1,0,0,0,13.2,0,0,0,0,0,0,0,1,1,0,0,2,1,36,0,0,1,0,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,3,14,3,1,12,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,13,25,11,1,16,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,68,Sunday,24,17,0,0
201110300sf,10/30/2011,2011,8,FALSE,SF,20,10,CLE,SF,-9.5,38.5,Candlestick Park,FALSE,67,5,68,NA,Grass,10,7,0,3,0,14,23,32:53:00,4,1,2,0,28,153,1,0,17,76,0.9,0,11,3,76,0,0,1.4,2.2,27.4,43.1,3,1,17.6,0,0,0,1,0,1,0,3,1,18,0,0,0,1,1,1,0,1,118,23.5,0,0,0,0,3,0,7,0,12,1,27:07:00,3,1,2,0,27,127,0.9,0,10,29,0.6000000000000001,0,15,4,98,0,0,1.3,2,28.4,35.6,3,1,18.8,0,0,43.9,0,0,0,0,15,1,17,1,0,1,3,0,1,0,1,116,19.3,0,0,-1,17.6,29.3,1,0,1,11.5,3,4,0,0,-2,0,-1,3.4,0.8,2,1,1,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,15,1,45,0,0,21,1,1,3,1,1,0,0,0,0,0,0,3,0,4,0,0,0,0,94,22,1,0,1,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,108,Sunday,11,17,0,0
201110300sea,10/30/2011,2011,8,FALSE,SEA,12,34,CIN,CIN,-1.5,37.5,CenturyLink Field,FALSE,59,14,NA,NA,FieldTurf,0,3,3,6,0,12,14,28:33:00,4,1,3,0,31,180,1.1,0,4,27,0.6000000000000001,0,21,11,154,0,0,1.4,2.7,23.4,30.1,3,1,14.6,0,0,22,1,0,0,0,20,2,35,0,0,1,11,1,1,0,1,140,23.4,0,0,0,10,7,0,17,0,14,12,31:27:00,3,1,2,1,25,111,0.8,1,12,40,0.7000000000000001,0,13,3,70,0,0,1.1,1.7,27.3,31.2,3,1,18.8,0,0,0,0,0,0,0,93,1,29,0,0,0,2,2,1,0,1,99,19.8,0,0,0,14.6,22,-3,-1,-1,3.6,3.2,7.8,22,0,1,0,1,15.4,10.3,0.6000000000000001,1,1,0,0,10.5,0,0,0,0,0,0,0,0,0,0,1,17,1,67,0,2,1,1,0,0,16.5,1,1,0,0,0,0,0,0,0,0,1,60,1,50,0,33,14,4,0,2,1,0,0,0,0,0,0,0,3,0,19,0,0,0,0,63,17,3,1,11,1,0,0,0,0,0,0,0,28,0,20,0,0,0,0,83,Sunday,22,13,0,0
201110300lar,10/30/2011,2011,8,FALSE,LAR,31,21,NO,NO,-14,48.5,Edward Jones Dome,FALSE,72,0,NA,indoor,Dome,0,17,7,7,0,14,10,31:23:00,4,2,2,0,32,142,0.9,1,14,80,1.1,0,16,4,61,0,0,0.7000000000000001,1.3,23.7,31.6,3,1,13.7,0,0,43.9,1,1,1,1,12,2,28,0,0,1,15,2,2,0,1,131,18.7,0,0,0,0,0,7,14,0,12,16,28:37:00,4,1,3,0,31,124,0.8,1,4,25,0.5,0,19,13,100,0,0,1,1.5,29.9,30.3,3,2,20.7,0,0,43.9,0,0,0,0,4,1,14,0,0,1,18,2,1,0,1,124,17.7,0,0,0,43.9,43.9,0,1,0,22,3.5,9.8,43.9,43.9,0,-2,-1,3.7,3.8,2.3,1,1,0,0,17.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,0,17.7,1,1,0,0,0,0,0,0,0,0,1,4,1,53,0,0,23,0,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,23,0,1,15,1,0,0,0,0,0,0,0,3,0,16,0,0,0,0,124,Sunday,18,22,0,0
201110300ten,10/30/2011,2011,8,FALSE,TEN,27,10,IND,TEN,-7.5,43.5,Nissan Stadium,FALSE,62,0,35,NA,Grass,3,17,0,7,0,14,12,31:28:00,3,1,2,0,29,137,0.9,1,14,42,0.6000000000000001,0,14,10,94,0,0,1.3,1.8,30.6,42.8,3,1,18.1,0,0,0,0,0,0,0,19,1,18,0,0,0,2,1,1,0,2,145,18.1,0,0,0,0,0,3,7,0,12,14,28:32:00,4,2,3,0,34,175,1,0,11,69,1.2,0,22,11,106,0,0,0.9,1.8,23.3,21.9,3,1,15.5,0,0,0,1,0,1,0,3,2,29,0,0,0,2,1,1,0,1,118,16.9,0,0,-1,43.9,43.9,0,0,0,2.2,2.3,2.9,11,11,-1,0,0,2.5,2.3,0.8,1,1,0,0,15,1,1,0,0,0,0,0,0,0,0,0,17,0,0,0,1,1,1,1,0,14.4,0,0,0,0,0,0,0,0,0,0,1,3,1,29,0,0,18,4,0,2,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,120,18,11,0,2,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,101,Sunday,15,22,0,0
201110310kc,10/31/2011,2011,8,FALSE,KC,23,20,LAC,LAC,-3,44.5,Arrowhead Stadium,FALSE,63,0,31,NA,Grass,10,3,0,7,3,14,3,32:15:00,4,1,2,0,29,150,1,0,14,41,0.6000000000000001,0,14,4,108,0,0,1.5,2.5,26.1,29.9,3,1,22,0,0,0,1,0,0,0,12,2,23,0,0,1,3,1,1,0,1,126,25.1,1,1,0,0,3,9,8,0,16,13,37:29:00,4,1,3,0,31,196,1.2,0,12,45,0.7000000000000001,0,18,11,151,0,0,1.6,2.6,27.8,30.6,3,1,15.7,0,0,0,1,0,0,0,31,2,46,1,0,1,11,1,1,0,1,74,24.6,1,1,0,14.6,43.9,0,-2,0,2.1,1.8,8.6,11,22,0,1,0,4.2,2.2,1.3,1,1,1,0,20.5,0,0,0,0,0,0,0,1,1,0,0,3,1,60,0,2,1,1,0,0,22.3,0,0,0,0,0,0,0,1,1,0,1,23,0,16,0,3,21,3,1,11,2,0,0,0,0,0,0,0,2,0,14,0,0,0,0,102,21,1,1,3,1,0,0,0,0,0,0,0,14,0,11,0,0,0,0,67,Monday,15,19,0,0
201111060ari,11/6/2011,2011,9,FALSE,ARI,19,13,LAR,ARI,-3,41.5,University of Phoenix Stadium,FALSE,72,0,NA,indoor,Grass,3,0,3,7,6,22,54,24:59:00,15,4,8,1,51,241,4.1,2,16,64,3.5,0,32,18,177,1,0,4.7,8.1,52.6,75.6,8,2,18.4,0,0,0,2,1,1,0,117,5,41,2,0,3,28,5,6,0,5,256,42.6,0,1,1,3,6,4,0,0,33,53,36:58:00,21,10,8,2,69,353,4.3,0,32,138,3.6,0,33,21,215,0,1,5.5,8.6,58.9,65.1,13,3,19.7,1,0,0,1,0,0,0,24,8,65,0,0,3,20,3,3,2,6,324,46.3,1,0,-1,46,0,3,3,1,18.4,13.8,7.9,0,0,-3,-3,-1,21.6,6.7,8.5,6,3,2,0,38.7,1,1,0,0,0,0,0,2,2,0,3,117,3,67,1,0,3,3,0,0,29.6,0,0,0,0,0,0,0,3,3,1,3,24,4,90,0,0,50,16,3,20,4,0,0,0,0,0,1,1,91,0,27,0,0,0,0,232,33,7,3,28,7,2,0,0,0,0,0,0,17,0,23,0,0,0,0,207,Sunday,35,37,0,0
201111060buf,11/6/2011,2011,9,FALSE,BUF,11,27,NYJ,BUF,-2.5,45,Ralph Wilson Stadium,FALSE,61,8,26,NA,Artificial,0,0,3,8,0,20,7,22:08:00,13,4,6,2,49,264,4.6,1,20,88,3.7,0,29,14,176,1,2,5.3,11.7,44.6,47.8,10,3,25.1,3,1,30.7,3,1,1,1,27,5,77,2,1,0,0,2,3,0,3,175,43.7,3,2,-1,0,3,17,7,0,34,48,37:52:00,22,7,13,2,63,321,4.3,3,36,116,2.7,2,26,18,204,1,1,6.7,10.2,65.8,84.4,10,5,50.2,0,0,0,3,3,3,3,22,8,55,3,1,1,7,4,1,0,2,65,32.7,2,3,1,30.7,92.1,-3,2,1,6.5,5.9,0,69.1,69.1,3,-2,-1,3.8,14.8,2.9,3,2,0,0,40.1,0,0,0,0,0,1,1,1,1,0,0,0,3,70,1,27,5,2,2,0,32.7,3,3,0,0,0,0,0,3,2,0,2,15,3,79,2,7,45,24,1,7,3,2,1,0,0,0,0,0,0,0,20,0,0,0,0,160,28,15,0,0,6,2,1,0,0,0,0,0,14,0,54,0,0,0,0,65,Sunday,29,27,0,0
201111060dal,11/6/2011,2011,9,FALSE,DAL,23,13,SEA,DAL,-11,45,Cowboys Stadium,FALSE,72,0,NA,indoor,Artificial,3,3,7,10,0,27,25,29:27:00,17,7,7,2,55,407,6.3,2,27,150,4.8,0,29,17,257,2,0,7.6,13.5,56.5,103.3,13,5,39.5,0,0,0,3,1,2,0,38,6,76,1,1,0,0,3,3,0,3,158,39.6,1,3,2,3,3,0,7,0,28,30,30:33:00,17,5,8,2,56,351,5.3,1,28,149,4.6,1,28,16,202,0,3,6.2,11.9,52.2,37,8,2,18.4,2,1,46,2,1,1,1,2,8,81,0,0,1,2,2,3,0,3,169,56.2,3,1,-2,30.7,0,2,1,1,12.2,11.9,0,46,92.1,-2,-1,-1,8.7,5.5,2.7,5,4,3,0,39.6,2,2,0,0,0,0,0,3,3,0,2,7,2,36,3,30,3,3,2,0,53.7,1,1,0,0,0,0,0,3,2,1,0,0,3,46,0,0,39,8,1,2,5,0,0,0,0,0,1,0,11,0,18,0,0,0,0,158,39,6,0,0,3,1,1,2,0,0,0,0,0,0,29,0,0,0,0,161,Sunday,29,29,0,0
